time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.161168,0,1.64238
2,2010-01-03,00:00:00.00,0.0141977,0,1.29125
3,2010-01-04,00:00:00.00,0.276187,0,1.01941
4,2010-01-05,00:00:00.00,1.89451,0,0.889149
5,2010-01-06,00:00:00.00,0.315524,0,0.764555
6,2010-01-07,00:00:00.00,0.104752,0,0.736238
7,2010-01-08,00:00:00.00,3.05247,0,0.685268
8,2010-01-09,00:00:00.00,0.644475,0,0.631466
9,2010-01-10,00:00:00.00,0.0928092,0,0.574832
10,2010-01-11,00:00:00.00,0.0363954,0,0.509703
11,2010-01-12,00:00:00.00,1.28712,0,0.48705
12,2010-01-13,00:00:00.00,0.0866791,0,0.467228
13,2010-01-14,00:00:00.00,0.00346696,0,0.45307
14,2010-01-15,00:00:00.00,0.0115682,0,0.509703
15,2010-01-16,00:00:00.00,0.0620037,0,0.645624
16,2010-01-17,00:00:00.00,0.00424408,0.0074822,0.58899
17,2010-01-18,00:00:00.00,0.0512014,0.0171733,0.540852
18,2010-01-19,00:00:00.00,0.00681505,0.0186739,0.506872
19,2010-01-20,00:00:00.00,0.0438658,0.0163692,0.47006
20,2010-01-21,00:00:00.00,0.00441119,0.0130964,0.450238
21,2010-01-22,00:00:00.00,0.0166963,0.00998096,0.433248
22,2010-01-23,00:00:00.00,0.131656,0.00761703,0.427584
23,2010-01-24,00:00:00.00,0.0155775,0.0268453,0.546515
24,2010-01-25,00:00:00.00,9.13445,0.126329,2.25685
25,2010-01-26,00:00:00.00,0.754553,0.21967,11.9497
26,2010-01-27,00:00:00.00,0.369305,0.224078,10.8454
27,2010-01-28,00:00:00.00,0.331544,0.194078,4.33248
28,2010-01-29,00:00:00.00,0.347074,0.153683,3.05822
29,2010-01-30,00:00:00.00,0.00446915,0.116744,2.42109
30,2010-01-31,00:00:00.00,0.127776,0.0865921,1.69052
31,2010-02-01,00:00:00.00,0.0192295,0.0632404,1.08454
32,2010-02-02,00:00:00.00,0.103172,0.0455707,0.914634
33,2010-02-03,00:00:00.00,0.423919,0.0325527,0.829684
34,2010-02-04,00:00:00.00,0.323579,0.0240921,0.764555
35,2010-02-05,00:00:00.00,0.00173138,0.0180102,0.716416
36,2010-02-06,00:00:00.00,1.34664,0.0219796,0.659782
37,2010-02-07,00:00:00.00,0.661161,0.0247862,0.639961
38,2010-02-08,00:00:00.00,0.101261,0.0175365,0.572
39,2010-02-09,00:00:00.00,0.00688851,0.0124628,0.52103
40,2010-02-10,00:00:00.00,13.5025,0.0100532,0.489881
41,2010-02-11,00:00:00.00,4.79866,0.00834651,0.47006
42,2010-02-12,00:00:00.00,0.0916673,0.00598042,0.447406
43,2010-02-13,00:00:00.00,0.198782,0.00433456,0.424753
44,2010-02-14,00:00:00.00,0.271613,0.00319218,0.410594
